label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
CutBasedMediumWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,9.56090651558073822969e-01,3.37797167640560627722e-02,3.37797167640560627722e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.55714285714285849416e-01,1.05463021858809447712e-02,1.05463021858809447712e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.97481108312342601430e-01,1.72915997704608109808e-02,1.72915997704608109808e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.93932038834951181450e-01,6.39299378207087379972e-03,6.39299378207087379972e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.72125435540069804397e-01,3.85206131284028530093e-03,3.85206131284028530093e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.59064327485379952698e-01,8.33205078875724584886e-03,8.33205078875724584886e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.83451536643025980844e-01,8.42068962693551248400e-03,8.42068962693551248400e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.77777777777777745705e-01,3.87909332205319933723e-03,3.87909332205319933723e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,9.87922705314009608202e-01,6.36210975413816284818e-03,6.36210975413816284818e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.77667493796526176908e-01,1.70341565976996033027e-02,1.70341565976996033027e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,1.00477897252090797586e+00,2.11054848589361174205e-02,2.11054848589361174205e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,1.00115473441108471242e+00,4.32062053899991659056e-03,4.32062053899991659056e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.74358974358974450070e-01,3.15320749692993588728e-03,3.15320749692993588728e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.56179775280898813783e-01,7.84507867627474986261e-03,7.84507867627474986261e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.80703745743473853658e-01,7.92522136422761300234e-03,7.92522136422761300234e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.82002249718785358290e-01,3.18158281748723639759e-03,3.18158281748723639759e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,9.95386389850057562434e-01,4.31563712430672267312e-03,4.31563712430672267312e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.77725674091441954161e-01,2.06660053502980139983e-02,2.06660053502980139983e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
